Platform,Hotel Name,Price,city,Country,Hotel Star,Guest Rating,date,Checkout Date,Cleaned Name,airline,departure_time,arrival_time,duration,transit,price,origin,destination,seat_class,baggage
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,08:00,09:30,1h 30m,0,1001800,CGK,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,08:50,10:15,1h 25m,0,1763600,CGK,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,08:50,10:15,1h 25m,0,2716589,HLP,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,09:30,10:55,1h 25m,0,2716589,HLP,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,09:30,13:30,4h 0m,1,1827500,SRG,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,10:15,15:00,4h 45m,1,1783100,SRG,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,10:30,19:05,9h 35m,1,2028400,SIN,SUB,Economy,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,12:00,13:30,1h 30m,0,1001800,CGK,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,12:30,19:05,7h 35m,1,2028400,SIN,SUB,Economy,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,13:30,15:00,1h 30m,0,1001800,CGK,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,13:35,15:00,1h 25m,0,2716589,HLP,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,15:20,16:50,1h 30m,0,930258,CGK,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,16:35,18:00,1h 25m,0,2716589,HLP,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,17:00,18:30,1h 30m,0,930258,CGK,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,18:45,18:45,1h 0m,0,710900,DPS,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,20:00,21:30,1h 30m,0,1758846,CGK,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,20:15,21:40,1h 25m,0,2716589,HLP,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Batik Air,20:30,20:30,1h 0m,0,673700,DPS,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,"Batik Air , Lion Air",07:00,12:20,5h 20m,1,1690300,SRG,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,"Batik Air , Lion Air",09:30,16:10,6h 40m,1,1690300,SRG,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,"Batik Air , Lion Air",11:40,16:10,4h 30m,1,1690300,SRG,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,"Batik Air , Lion Air",12:15,16:10,3h 55m,1,1690300,SRG,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Citilink,07:05,07:10,1h 5m,0,596042,DPS,SUB,Economy,15
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Citilink,08:05,08:10,1h 5m,0,596042,DPS,SUB,Economy,15
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Citilink,10:10,16:25,7h 15m,1,2218800,SIN,SUB,Economy,15
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Citilink,10:25,12:00,1h 35m,0,987000,CGK,SUB,Economy,15
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Citilink,11:20,19:35,8h 15m,1,1867215,SRG,SUB,Economy,15
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Citilink,13:00,18:50,5h 50m,1,1570800,SRG,SUB,Economy,15
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Citilink,14:50,16:25,1h 35m,0,929771,CGK,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Citilink,16:05,16:10,1h 5m,0,757700,DPS,SUB,Economy,15
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Citilink,16:35,06:55,14h 20m,1,1570800,SRG,SUB,Economy,15
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Citilink,17:15,18:50,1h 35m,0,929440,CGK,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Citilink,19:00,20:40,1h 40m,0,987000,CGK,SUB,Economy,15
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Citilink,19:20,19:30,1h 10m,0,602234,DPS,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Citilink,21:00,06:55,10h 55m,1,2119800,SIN,SUB,Economy,15
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,"Citilink , Lion Air",11:20,17:10,5h 50m,1,1748250,SRG,SUB,Economy,15
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,"Citilink , Lion Air",13:25,19:35,6h 10m,1,1765050,SRG,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,06:50,08:25,1h 35m,0,9794300,CGK,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,07:00,10:25,4h 25m,1,22964800,DPS,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,07:05,14:30,7h 25m,1,14619700,SRG,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,08:30,09:10,24h 40m,1,13338600,CGK,SUB,Business,40
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,08:45,10:25,1h 40m,0,9794300,CGK,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,09:40,09:10,23h 30m,1,14289400,CGK,SUB,Business,40
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,09:45,13:45,4h 0m,1,17806300,SRG,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,11:10,09:10,22h 0m,1,14289400,CGK,SUB,Business,40
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,11:55,15:35,4h 40m,1,22964800,DPS,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,12:05,13:45,1h 40m,0,9794300,CGK,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,12:50,14:30,25h 40m,1,14619700,SRG,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,13:00,14:30,1h 30m,0,1344374,HLP,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,13:55,17:40,4h 45m,1,22964800,DPS,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,14:00,15:35,1h 35m,0,9794300,CGK,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,15:25,14:30,23h 5m,1,14619700,SRG,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,15:40,09:10,17h 30m,1,15219600,CGK,SUB,Business,40
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,15:40,19:10,4h 30m,1,22964800,DPS,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,16:00,17:40,1h 40m,0,9794300,CGK,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,16:55,17:10,1h 15m,0,823400,DPS,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,18:00,14:30,20h 30m,1,14619700,SRG,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,18:30,20:10,1h 40m,0,9794300,CGK,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Garuda Indonesia,21:30,19:10,22h 40m,1,20976900,DPS,SUB,Business,30
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Lion Air,03:30,05:00,1h 30m,0,867438,CGK,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Lion Air,07:00,07:00,1h,0,542979,DPS,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Lion Air,07:00,10:35,3h 35m,1,1448530,SRG,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Lion Air,08:05,16:10,9h 5m,1,1824500,DPS,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Lion Air,09:00,10:30,1h 30m,0,867438,CGK,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Lion Air,09:35,16:10,7h 35m,1,1824500,DPS,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Lion Air,10:35,10:35,1h 0m,0,546000,DPS,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Lion Air,10:50,12:20,1h 30m,0,815128,CGK,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Lion Air,13:55,13:55,1h 0m,0,546000,DPS,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Lion Air,14:40,16:10,1h 30m,0,798955,CGK,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Lion Air,18:50,20:20,1h 30m,0,815128,CGK,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Lion Air,19:45,19:45,1h 0m,0,525341,DPS,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Lion Air,20:30,20:30,1h,0,524770,DPS,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,"Lion Air , Wings Air",07:30,08:50,2h 20m,1,1771300,DPS,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,"Lion Air , Wings Air",09:25,11:40,3h 15m,1,1850800,DPS,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,"Lion Air , Wings Air",09:50,11:40,2h 50m,1,1830900,DPS,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Malaysia Airlines,06:00,17:05,12h 5m,1,2064600,SIN,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Malaysia Airlines,09:55,17:05,8h 10m,1,2064600,SIN,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Malaysia Airlines,11:05,17:05,7h 0m,1,2064600,SIN,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Malaysia Airlines,17:25,14:50,22h 25m,1,2106000,SIN,SUB,Economy,25
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Malaysia Airlines,19:30,09:10,14h 40m,1,2064600,SIN,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Malaysia Airlines,21:20,09:10,12h 50m,1,2064600,SIN,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Pelita Air,06:40,08:15,1h 35m,0,985500,CGK,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Pelita Air,10:40,12:15,1h 35m,0,956600,CGK,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Pelita Air,14:25,16:00,1h 35m,0,956600,CGK,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Pelita Air,17:15,18:50,1h 35m,0,956600,CGK,SUB,Economy,20
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Scoot,07:30,09:00,2h 30m,0,1668195,SIN,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Scoot,17:00,18:30,2h 30m,0,1874485,SIN,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Singapore Airlines,07:50,09:20,2h 30m,0,10432397,SIN,SUB,Business,40
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Singapore Airlines,14:10,15:40,2h 30m,0,20387528,SIN,SUB,Business,40
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Singapore Airlines,16:25,17:50,2h 25m,0,14578737,SIN,SUB,Business,40
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Super Air Jet,16:10,16:10,1h 0m,0,546000,DPS,SUB,Economy,10
bookingcom,Bumi Surabaya City Resort,905322,surabaya,Indonesia,5,9.2,2025-10-28,29/10/2025,bumi city surabaya,Wings Air,10:00,11:10,1h 10m,0,948280,SRG,SUB,Economy,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-31,01/11/2025,aruss semarang,Batik Air,05:05,15:15,10h 10m,1,1635380,SUB,SRG,Economy,20
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-31,01/11/2025,aruss semarang,Batik Air,07:50,11:30,3h 40m,1,3266242,SUB,SRG,Business,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-31,01/11/2025,aruss semarang,Lion Air,08:20,12:45,4h 25m,1,1415345,SUB,SRG,Economy,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-31,01/11/2025,aruss semarang,Wings Air,14:30,15:25,55m,0,857230,SUB,SRG,Economy,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-28,29/10/2025,aruss semarang,Batik Air,05:05,08:45,3h 40m,1,2946880,SUB,SRG,Business,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-28,29/10/2025,aruss semarang,Batik Air,07:50,11:30,3h 40m,1,3266242,SUB,SRG,Business,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-28,29/10/2025,aruss semarang,Batik Air,08:30,14:50,6h 20m,1,4705700,SUB,SRG,Business,30
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-28,29/10/2025,aruss semarang,Batik Air,10:10,14:50,4h 40m,1,4705700,SUB,SRG,Business,30
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-28,29/10/2025,aruss semarang,Garuda Indonesia,07:05,12:05,5h 0m,1,17822200,SUB,SRG,Business,30
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-28,29/10/2025,aruss semarang,Garuda Indonesia,14:35,18:45,4h 10m,1,17822200,SUB,SRG,Business,30
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-28,29/10/2025,aruss semarang,Garuda Indonesia,15:15,09:00,17h 45m,1,14633700,SUB,SRG,Business,30
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-28,29/10/2025,aruss semarang,Lion Air,07:55,15:00,7h 5m,1,1537280,SUB,SRG,Economy,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-28,29/10/2025,aruss semarang,Lion Air,08:20,12:45,4h 25m,1,1368835,SUB,SRG,Economy,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-28,29/10/2025,aruss semarang,Lion Air,11:15,15:00,1h 25m,1,1526703,SUB,SRG,Economy,20
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-28,29/10/2025,aruss semarang,Wings Air,11:40,12:35,55m,0,857230,SUB,SRG,Economy,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-30,31/10/2025,aruss semarang,Batik Air,05:05,09:35,4h 30m,1,2964080,SUB,SRG,Business,30
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-30,31/10/2025,aruss semarang,Batik Air,07:50,11:30,3h 40m,1,3266242,SUB,SRG,Business,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-30,31/10/2025,aruss semarang,"Batik Air , Lion Air",13:30,17:35,4h 5m,1,1662480,SUB,SRG,Economy,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-30,31/10/2025,aruss semarang,Lion Air,08:20,12:45,4h 25m,1,1519990,SUB,SRG,Economy,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-30,31/10/2025,aruss semarang,Wings Air,14:30,15:25,55m,0,808430,SUB,SRG,Economy,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-29,30/10/2025,aruss semarang,Batik Air,05:05,08:45,3h 40m,1,2946880,SUB,SRG,Business,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-29,30/10/2025,aruss semarang,Batik Air,07:50,11:30,3h 40m,1,3266242,SUB,SRG,Business,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-29,30/10/2025,aruss semarang,Batik Air,08:30,14:50,6h 20m,1,4705700,SUB,SRG,Business,30
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-29,30/10/2025,aruss semarang,Batik Air,10:10,14:50,4h 40m,1,4705700,SUB,SRG,Business,30
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-29,30/10/2025,aruss semarang,Garuda Indonesia,07:05,12:05,5h 0m,1,17822200,SUB,SRG,Business,30
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-29,30/10/2025,aruss semarang,Garuda Indonesia,11:35,17:00,5h 25m,1,17822200,SUB,SRG,Business,30
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-29,30/10/2025,aruss semarang,Garuda Indonesia,14:35,18:45,4h 10m,1,17822200,SUB,SRG,Business,30
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-29,30/10/2025,aruss semarang,Lion Air,08:20,12:45,4h 25m,1,1404580,SUB,SRG,Economy,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-29,30/10/2025,aruss semarang,Lion Air,11:15,15:00,3h 45m,1,1567280,SUB,SRG,Economy,10
bookingcom,Hotel Aruss Semarang,910000,semarang,Indonesia,4,9.2,2025-10-29,30/10/2025,aruss semarang,Wings Air,14:30,15:25,55m,0,1323461,SUB,SRG,Economy,10
bookingcom,Movenpick Surabaya City,910800,surabaya,Indonesia,5,9.0,2025-10-28,29/10/2025,city movenpick surabaya,"AirAsia , Lion Air",10:35,20:30,10h 55m,1,2007915,SIN,SUB,Economy,10
bookingcom,Movenpick Surabaya City,910800,surabaya,Indonesia,5,9.0,2025-10-28,29/10/2025,city movenpick surabaya,Batik Air,05:25,06:50,1h 25m,0,1761217,HLP,SUB,Business,30
bookingcom,Movenpick Surabaya City,910800,surabaya,Indonesia,5,9.0,2025-10-28,29/10/2025,city movenpick surabaya,Batik Air,06:00,07:30,1h 30m,0,1001800,CGK,SUB,Economy,20
bookingcom,Movenpick Surabaya City,910800,surabaya,Indonesia,5,9.0,2025-10-28,29/10/2025,city movenpick surabaya,Batik Air,07:00,13:30,6h 30m,1,1827500,SRG,SUB,Economy,20
bookingcom,Movenpick Surabaya City,910800,surabaya,Indonesia,5,9.0,2025-10-28,29/10/2025,city movenpick surabaya,Batik Air,08:00,09:30,1h 30m,0,1001800,CGK,SUB,Economy,20
bookingcom,Movenpick Surabaya City,910800,surabaya,Indonesia,5,9.0,2025-10-28,29/10/2025,city movenpick surabaya,Batik Air,08:50,10:15,1h 25m,0,1763600,CGK,SUB,Business,30
bookingcom,Movenpick Surabaya City,910800,surabaya,Indonesia,5,9.0,2025-10-28,29/10/2025,city movenpick surabaya,Batik Air,08:50,10:15,1h 25m,0,2716589,HLP,SUB,Business,30
bookingcom,Movenpick Surabaya City,910800,surabaya,Indonesia,5,9.0,2025-10-28,29/10/2025,city movenpick surabaya,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30
bookingcom,Movenpick Surabaya City,910800,surabaya,Indonesia,5,9.0,2025-10-28,29/10/2025,city movenpick surabaya,Batik Air,09:30,10:55,1h 25m,0,2716589,HLP,SUB,Business,30
bookingcom,Movenpick Surabaya City,910800,surabaya,Indonesia,5,9.0,2025-10-28,29/10/2025,city movenpick surabaya,Batik Air,09:30,13:30,4h 0m,1,1827500,SRG,SUB,Economy,20
bookingcom,Movenpick Surabaya City,910800,surabaya,Indonesia,5,9.0,2025-10-28,29/10/2025,city movenpick surabaya,Batik Air,10:15,15:00,4h 45m,1,1783100,SRG,SUB,Economy,20
bookingcom,Movenpick Surabaya City,910800,surabaya,Indonesia,5,9.0,2025-10-28,29/10/2025,city movenpick surabaya,Batik Air,10:30,19:05,9h 35m,1,2028400,SIN,SUB,Economy,30
